,id,data
3925,69305,invoice payment date nov product ype facebook campaign cam geiks con f rom non rural englandiremain cardiff remain wale scotland r emain edinburgh england london rema east dunbarto nshire camigeiksnv lo ldn hornsey wood green eng guildford vp wawcard iff central yp lon kensi ngton north norfolk kingsto surbiton ldnnaux halljremain hamps tead kilburn paid gbp bioed reached billing threshold impression bermo ndsey old southwark impressio esher walton st reatham eastleigh bedford sutton cheam al trincham sale west wal montgomeryshire e ng albans ch elmsford ives mid dorset impres sion thornbury romsey wa ntage richmond twickenham witney q sheffield hallam newbury taunton deane mole valley altrincham chelmsford impressi ons engiesher ton harrogate eastbourne yeovil york outer cornwall leeds claw portsmouth south enfield southgate sw hertfordshire strea tham utton warwick leamington newton abbot carshal co dunbartonshire surrey sco ross skye lochaberiremain cheadle hitchen harpenden cambs harrow oxwabiremain lewes funbridge well engiwokingham hazel grove batterseaiyp chelsea fulham ldnnslington lonn auxhall penistone wimbledon finchley golders wol ingham oxwab bath eooisbury en g fruro falmouth hendon truro argyll bute dulwich rushcliffe bermondsey kingston chippenham el ten ham ceredigion durham winchester somerset chipping barnet woking westmorland buckingham southport cambridge w arrington putney brist ol de von welwyn hatfield battersea watford totnes brecon radnorshire kensington ealing engiwinchester orkney shetland tunbridge wantage eddisbury chippenhamiyp ldnm estminster lewesiyp bregon harpendeniyp southportiyp engm elwyn westminster northiyp norfolkiyp greeniyp devoniyp putneyiyp wimbledoniyp watfordiyp deaneiyp ceredigioniyp warrington bristol caithness tenhamiyp ourham hampstead fife aberdeenshire prege test ad set b c pregeitest et impress ion camjprege pregeftest reland limited gra canal square grand harbour dublin lrela vat reg customer account arising supply accordance atlele cl council directive ec liberal oemocras great george street sv p ae
3926,69368,
3927,69293,invoice liberal democrat hq account id lnvoice paymenl date nov product type facebook campaign cam ge k con non rural england remain wale east dunbartonshire scot land edinb urgh main cardif f rema london ksnv lo eng al trincham sale west bristol nort h cheltenham vvantage lewes st ive mole valley north cornwalur emain paid gbp billed reached billing threshold impression impress ion mpressions mpress dorset eddisbury wal montgomeryshire albans witney southport winchester harrogate sheffield hallam south cambs engftruro falmouth warwick leamington warrington newton abbot yp buckingham surrey eastbourne engftaunton deane romsey chelmsford durham engfthornbury cardiff central norfolk oxwab yeovil lon wimbledon sw hertfordshire portsmouth westmorland leeds putney chipping barnet newbury bath woking rushcliffe ldn battersenremain somerset hazel grove esh er ano ton devon eastleigh mid welwyn hatfield cheadle york outer lmpressions chelsea fulham bedford bermondsey old southwark kensington carshal dulwich sutton cheam islington watford enfield southgate wokingham cambridge cornwall vp twickenham ealing sco orkney shetland hornsey wood green hitchen harpenden westminster westm orland bregon radnorshire engtwoking finchley golders totnes tunbridge well ross skye lochaber e ng ives ldnnauxhall southgateiyp putneyiyp richmond claw ch ippenhamiyp harroga teiyp iantage iyp streatham iinchesteriyp cheamiyp surreyiyp norfolkiyp kingston surbiton iells iestminster northiyp guildford ceredigioniyp somersetiyp eastbourneiyp tringham taunton hendon hampstead kilburn edinburgh penistone rushcuffe battersenyp totnesiremain fruro ca ithness hertfordshir chel tenham harrow ceredigion impressio thornbury peni ston eire l dn strea tham th fife argyll bute chippenham lington im pressions cambridg eoinburgh ba aberdeenshire co pregeftest ad set c b impres sion ed p regeftes sel ireland limited grand canal square harbour dublin reland vat reg lmpressios lrnprasslons customer accounl arising supply accordance wilh articie councll directive ec uijerill great george reet swp ae
3928,69310,invoice liberal democrat hq ac unt id pay ment dato nov product type facebook campaign cam ge ksnv lon ha rrow east remain ldn islington southnp eng buc kingham r emain thornbury c iel tenham tot nesiremain engjtruro falmouth ipenistone rth norfolk main lewes w elwyn hatfield engmiit ney eovil ru shcliffe hazel grove sou th cambsjre king ton surbiton paid gbp billed reached billing threshold l mprnsslons impression impressi ons impress ion lmprosslons north cornwall sco caithness orkney ano shetland ross skye ochaberiremain outh cambs eastbourne e ng bristol west st albans impressio antage wa rwick leamington lmpress en g thport wokingham mo le valley newbury winchester bath ast somerset sutton cheam bedford wal eredigion ives io dorset carshal well mpressions argyll bute im pressions durham eastleigh chelm sfor romsey portsmouth south watford ema harrogate rema cardiff yp surrey chippenham woking westmorland warrington devon hitchen harpenden chipping barnet enfield southgate tunbridge guildford newton abbot altrincham sale ealing central hendon finchley goloers green esh er edinburgh cheadle putney westminster engffaunton deane eddisbury oxwab sheffield hallam welwyn vp wimbledon claw wauceredigion york outer dulwich kensi ngton strea tham montgomeryshire cambridge engffotnes brecon rao norshire sw hertfordshire fife chelsea fulham leeds orth southport ldnnauxhall richmond harroga te yeovil truro hornsey wood witney wantage warwick twickenham f aunton penistone ba tterseairemain buckingham engiwells impre ssions aberdeenshire mole rushcliffe wimbleoon bermondsey old southwark ch el dunbartonshire hampstead kilburn hipping mid golders est che lmsford horn sey gree esher streatham gentral kensington al tringham gambridge gheam lpn kingston scoiedinburgh ttersea righmondnp ldnn auxhall harrow np bregon radnorshire pregeftest lo ad set b k con london rural wale cotland edinb urgh ural england non se prege sot sat camipregeftest sotforads soi lmpresslons lrelaoo limiled gra rid canal square grand anal harbour dublin rflland customer account lor vat arising supply acwrdance article council directive iec democrals great eorge streel swp ae un ited kingdom
3929,69336,
3930,69356,
3931,69881,
3932,69720,
3933,69021,
3934,69038,
3935,69084,
3936,69127,
3937,69147,
3938,69190,
3939,69026,
3940,69063,
3941,69089,
3942,69132,
3943,69152,
3944,69235,invoice liberal democrat hq acco nt payment date oct transaction id product type facebook campaign camiprege test ad sot set c camjprege con cam prege nd top conito p nmi f regejtest lld e sat paid gbp bined bocause reached billing threshold impression lmpresslons jmprosslons lmpressloos lmpresslo tmprp ssions b pregeftest impressi ons et fr om brx sept pinisg exbim exb ept conipinisg camipregenv claw remainers copy ge ksnv eng watford remain north norfolk cambridge lon sco orkney shetland ross skye lochaber vp caithness ldn carshal ton east dunbartonshire ldnffwickenham somerset south cambs west aberdeenshire harrow argyll bute wo kl ng ham al tringham sale surrey yp buckingham cornwall eastleigh warrington ngffhornbury mid dorset rushcliffeiyp cheadle en g l sutton cheam fife st albans york outer wal montgomeryshire engftunbridge well rushcliffeiremain brecon radnorshire lewes welwyn hatfield w estmorland engfthornbury witney newton abbot kingston surbiton woking yeovil hitchen harpenden ives montgomeryshireiremain esh er ano penistoneiremain engffotnes chippenham cheltenham rematn mole valley sw hertfordshire oxwabiremain edinburgh cambsiyp romsey southport wantage cardiff sheffield hallam tunbridge ceredigion engiwells richmond devon vvantage eastbourne vvimbledon wokingham penistone newbury engmjitney chipping barnet lmpressions wauceredigion hornsey wood green westmorland hendon truro falmouth warwick leamington ealing central harrogate finchley golders bristol harpenoen durham guildford eoinburgh ba ttersea leeds ch el tenham wimbledon enfield southgate winchester impressio main portsmouth th mpresslons putney chelmsford bedford oxwab hampstead kilburn westminster treatham sout h chelsea fulham taunton deane dulwich streatham centraliyp engfraunton card iff ldnna uxhall bath dn ou lwich rema ingtoniyp ldnnauxhall twicken hamiyp wawcardiff ce ntral lington southiyp bermondsey old southwark ldniis face book irel imiled grand canal square harbour dublin ireland vat impress ion lmpress ron impres sion cuslomer account arising supply rdmce wilh article councif direclivo ec great george streat swp ae lonclon
3945,69255,lnvoicelpaymenl date oct transaction id product type facebook campaign camipregettestg ad set e c b iid icamipregettest ocl cam pregeftest sel adsetforade paid gbp billed reached bllllng threshold impression impressi ons lmpressioos f camipregeftest ge ksnv lon chelsea fulham yp putney remain l richmond rema wal cardiff north ldn finchley golders green eng cambridge vp al trincham sale west warr ington south twickenham sco ross skye lochaber lewes chippenham yeovil sheffield hallam impressio wokingham impr essions portsmouth surrey wantage totnes islington welwyn hatfield cheltenham aberdeenshire witney dulwich hitchen harpenden enfield southgate hendon leeds ealing central edinburgh east somerset newbury norfolk chipping barnet walimontgomeryshire well st ives mole valley strea tham cambs claw impre ssions engftunbridge orkney shetland dorset argyll bute ldnnauxhall ba ttersea oxwab reman esher ton bath ldnicarshal waliceredigioniremain harrow truro falmouth sutton cheam eastleigh mpresslons warwick leamington bedford winchester bregon radnorshire hazel grove mid carshal dunbartonshire hornsey wood gree westminster ber mondsey old southwark westmorland ano cornwall newton abbot harrogate ng rushcli ffe romsey albans sw hertfordshire scoicaithness fife kingston surbiton waliceredigion engm oking scoiorkney shetlano guildford eastbourne kensington arrington lonm imbledon cheadle york outer woking buckingham est oorset devon southport engichippenham iyp engffhornburyiremain chelmsford engffhornbury rushcliffe caithness penistone bristol watford harroga te altrincham durham engffunbridge taunton deane streatham hampstead kilburn bermondsey wimbledon esh er walton lonn auxhall impress ion tru ro ch el tenham montgomeryshire prege test p rege con ndnv camiprege conftop dim top lo ct lor od et ror ireland limited grand canal square harbour dublin vat reg lmprosgl customer acccunt arising upply accordance article council dlrect ive ec uberal democrat greai george street swp ae london united kin dom ln oice
3946,69298,invoice liberal democrat hq paym ent date nov transaction product type facebook campaign camige ksicon non rural england remain east dunbartonshire wale scotland remai cardiff edinburgh london cam g e ksnv eng hitchen harpe nden well mo le valley newton abbot vp waliceredigion ne mfon rema albans totnes paid gbp bllled reached billi ng threshold impression lmpressicns impressi ons guildford wal north hazel grove lewes ch el tenham remajn warwick leamington witney south cambs durham tunbridge want age west dorset truro falmouth st jves sheffield hallam buckingham lon chipping barnet leeds newbury somerset eddisbury surrey taunton deane portsmouth ba th romsey remaln cambridge harrogate penistone westmorland warrington thornbury yeovil bristol eastbourne wimbledon norfolk esh er ton oxwab chelmsford southport woking sw hertfordshire kensington cornwall yp central ldn isungton welwyn hatfield bermondsey old southwark rushcliffe ttersea watford putney enfield southgate cheadle dul wich ldnnauxhall devon chelsea fulham mid brecon radnorshire harpenden eastleigh ealing york outer mole witn ey montgomeryshire carshal al trincham sale tn ceredigion hornsey wood green finchley golders dulwich ives hampstead kilburn southportiyp engftunbridge kingston surbiton chippenham ldnftwickenham bedford richmond sutton cheam harroga teiyp westminster greeniyp wokingiyp hallamiyp buckinghamiyp winchester sco ross skye lochaber eastbourneiyp guildforoiyp rom sey wokingham engftaunton deaneiyp streatham orkney shetland claw tringham wantage ldnibattersea impress ion twickenham caithness hendon strea tham islington fife engnjinchester cambrioge co argyll bute harrow eastnp engnork outernp richmondnp centralnp surbitonnp scomjest aberdeenshire camipregeftest ad set c b pregeftest ov sel prege test ror camiprege te f ecebook lrel md li mited grand canal square h arbour dublin ireland vat reg customer accoui arising supply accordance article council directive ec great george street p ae
3947,69341,
3948,69361,
3949,69725,
